id;is_misinfo;Texts
1,38828E+18;0;Got my 2nd Pfizer dose <U+0001F3AF> this morning and have felt like complete and utter shit all day. <U+0001F922> #WorthItButNotgGonnaLie #OuchMyArm #FeverandChills #IveBeenWatchingTheCircle #RandomBalloonEmoji <U+0001F388>
1,3733E+18;0;2nd vaccine done! Haven't felt any side effects yet so <U+0001F91E>
1,3466E+18;0;If you’ve ever drank an old can of TaB because you’re a Back to the Future fan, you don’t have to worry about what’s in the vaccine.
1,38724E+18;0;"Et tu, Joe? What the fuck is wrong with you? Too much dark and salt in your isolation tank? @joerogan @Spotify #JoeRogan #Spotify #vaccines #VaccinesWork #COVID19 

Joe Rogan Anti-Vax Comments Create New Headache for Spotify https://t.co/hMfpUPMhUg"
1,37405E+18;0;Got vaccinated!  Thanks to all the scientists, medical personnel, government folks and everyone who made this happen. Special shout to @CVSHealth. Proud that my team had a small part to play in this here at DL. Also got to say hi to the Spirit if Delta!  #vaccine #keepclimbing https://t.co/9bZaCcx5Ys
1,3424E+18;1;"Wheeww Lawd its been a hell of a 2020... Kobe Dying, Full Blown Pandemic, Lockdown &amp; Quarantine, Social Distancing, George Floyd!!!! BLACK LIVES MATTER Vs MAGA, Black Panther dying, a whole scammed election, a rushed Vaccine &amp; a new covid mutation as of 12/20... SHEESH WTF NEXT"
1,37299E+18;1;"Trump could’ve stopped the lockdowns &amp; thousands of people from losing their small business. Trump could’ve stopped the rushed vaccine instead pushed operation warp speed. Tell me again how this man was ever on the peoples side? Fuck all government"
1,37411E+18;1;"I really hate when people compare covid vaccine to birth control side effects. 

Birth control side effects don’t include death. <U+0001F974>

Stop comparing apples to oranges. Not to mention rushed vaccine to meds that have been around for ages."
1,35827E+18;1;Moderna is a Experimental Gene Therapy. Fauci Supports this<U+0001F447><U+0001F3FE> He says it is safe for Pregnant women. https://t.co/8sCFTXq8QS
1,34431E+18;0;"Feeling very excited and grateful today that I got vaccinated against COVID! 
.
.
.
.
.
#covid #covid_19 #corona #coronavirus #vaccine #vaccinate #maricopa #maricopacounty #arizona #az @ Chandler, Arizona https://t.co/TkiGUdK9L3"
1,38814E+18;0;I get my 2nd vaccine tomorrow and bad girls club is coming to hulu. Rent is due too but we’re gonna ignore that for now.
1,37228E+18;1;Yea! We have completely defeated the common flu! No one has gotten it in at least 15 months! Of course we going crazy and taking totally untested vaccines for something that has the same death rate. Of course the vaccine can give you Bells Palsey and Anafilaxis and kill you!
1,36029E+18;0;Covid 19 Vaccine in Maharashtra: Maharashtra not to start second dose of Covid-19 vaccine on Feb 13 | Mumbai News – Times of India https://t.co/PiBJwJr2Li
1,3716E+18;1;I can’t believe a rushed vaccine is causing blood clot complications in people. Who would have thought. (Sarcasm) https://t.co/lyF7VjMBOQ
1,3468E+18;1;"#CovidHOAX #NoForcedVaccines #Pharmageddon

Over 1,000 people injected with a new COVID-19 vaccine have experienced an adverse event, with hundreds being taken to emergency rooms.

Once again - tell me it is not a PLANNED #Depopulation ?

https://t.co/gZWELs1uoJ"
1,36109E+18;0;anyway the first thing I'm doing once I have the vaccine (and my partner has the vaccine, and we as a nation see how effective it is against the brazilian variation) is to get my hair professionally bleached and dyed the deep true mermaid aqua that I've been chasing for months.
1,3469E+18;0;"if you ever said ""i have the power of god and anime on my side"" you do not have to worry about whats in the covid vaccine"
1,34528E+18;1;"#NoVaccine 
This is depopulation agenda. Nothing is free in medical profession then why free vaccine? 
#Arrest_Bill_Gates"
1,37299E+18;1;"It’s Gene Therapy — Not a Vaccine

The COVID-19 vaccine really isn’t a vaccine in the medical definition of a vaccine. It’s more accurately an experimental gene therapy, of which the effectiveness and safety are far from proven."
1,38821E+18;1;"It's not a vaccine, it's a bioweapon and those 'vaccinated' could be harmful to your health!

https://t.co/kiiTLtlWQN"
1,38772E+18;0;Coronavirus in Africa tracker - BBC News #CovidVaccine #covid19 #COVID19Vaccine #CoronavirusPandemic #vaccine #vaccination #vaccinated #MedTwitter <U+0001F489> https://t.co/nP112arSjb
1,34435E+18;0;my dad is in line to get the covid vaccine today!! (he’s immunocompromised and has managed to stay healthy this year.) i’m so happy and he’s so excited about it <U+0001F97A>
1,36035E+18;0;Just received my first COVID vaccine! #sciencerules #COVIDVaccine
1,34667E+18;0;If you used to chew on Polly Pocket clothes don’t worry about what’s in the covid vaccine
1,38776E+18;0;The @bswhealth_DFW community outreach team brings the vaccine to underserved pockets of the community in West Dallas. @YonaGavinoTV @NBCDFW shares the story. #vaccinated  https://t.co/iJ1U1Xrp99
1,38795E+18;0;Second Pfizer shot was on Monday...no side effects other than a slightly sore arm and a 2-day preoccupation with whether or not I was having any side effects. #shots #Pfizer #vaccinated <U+0001F596><U+0001F973>
1,34683E+18;1;IMHO the #CDC is the usgov's bioweapons lab #CNN #BlackLivesMatter #Bridgerton #COVID19 #ENVtuber #GenshinImpact #lockdownverlaengerung #USA #vaccine #xrp #YoureFired @realDonaldTrump @JoeBiden #BlackLivesMatter
1,39045E+18;0;got my first dose of the vaccine :D
1,38748E+18;0;If you date men, don’t worry about what’s in the vaccine
1,34407E+18;0;"Feeling overwhelmed and grateful to be considered an essential person worthy of this vaccine. <U+0001F9A0><U+0001F489>

Being able to serve and learn from patients during this time is an honor I take seriously. <U+0001F637>

Anxiously awaiting the time the rest of society receives their doses. <U+0001FA7A> https://t.co/Fr6gkuwvPF"
1,39002E+18;0;Got my second jab of Moderna! <U+0001F973>Happy to be fully vaccinated in two weeks, but still going to be social distancing and wearing mask. You should too! <U+0001F637>
1,37414E+18;1;I HATE ALL THE GAYS!!!! THEY STARTED THE COVID HOAX!!! TAKING THE VACCINE WILL MAKE THEM HOMO!!!!!! TRUMP STILL WON!!
1,35936E+18;1;IMPORTANT - For Sale Jaguar XF sedan $32,500 not sure of colour or mileage give me the money and it’s yours, are you convinced? No of course you aren’t. So why take a chance on an unproven vaccine. You wouldn’t part with money for a car that doesn’t exist so why risk your health!
1,39006E+18;0;Booked in for second vaccine next week <U+0001F64F>so grateful to @NHSEngland for an amazing roll out. Completely unrelated subject why is it so cold we need hot water bottles in May <U+0001F976>
1,36034E+18;0;My damn gma and gdad done got the vaccine
1,34516E+18;0;‘No evidence’ Covid-19 contains pork, causes infertility - Jewish doctors: An open letter signed by more than 70 medical doctors sought to quash conspiracy theories circulating that the vaccine contains products that is non-kosher. https://t.co/eYkdjVfKpr JPost https://t.co/bkMdGJjn6Y
1,34669E+18;0;if you've ever hotboxed a cigarette you don't need to worry about what's in the vaccine
1,38641E+18;0;If you drink cow milk don’t worry about what’s in the vaccine <U+0001F602>
1,38828E+18;0;mum got her vaccine letter. feeling very bitter and hateful https://t.co/Qhjn8dVTXd
1,38808E+18;1;"They're not ""vaccine passports,"" they're movement licenses. It's not a vaccine, it's experimental gene therapy. ""Lockdown"" is at best completely pointless universal medical isolation and at worst ubiquitous public incarceration.

Call things what they are, not their euphemisms."
1,38724E+18;1;This company could not pass one drug from their company through the FDA until the vaccine. We do not have any real studies of long term use of their gene therapy not vaccine. Yet they are trying to get as many passed through emerge…https://t.co/AhBCQJUy7J https://t.co/bcyzNN4jKU
1,38589E+18;1;"To Jab or Not to Jab -  https://t.co/UFdL6OFTCw

""The word “vaccine” itself is misleading, since the COVID-19 mRNA injection is not a vaccine in the traditional sense, but an experimental synthetic gene therapy."""
1,38817E+18;0;unless your name is jolene, don't worry about what's in the moderna vaccine
1,37404E+18;0;When I get my second vaccine, I’m making out with the first thing I see.
1,38736E+18;0;.@UNICEF and partners are leading the largest vaccine procurement and supply operation in history. But they can't do it alone. Please support UNICEF’s effort to equitably distribute the #COVID19 vaccine now! #Vaccinated #VaccinesWork https://t.co/pGUioaX8oC
1,3422E+18;0;If you’ve ever set foot inside a fraternity house, you don’t need to worry about what’s in the Covid-19 vaccine. https://t.co/HJruyNzGq0
1,3733E+18;0;"Just got jabbed. urggh. Now for some films. 
I wasn't keen on getting immunised, but read a lot and took in many opinions and decided it would help the global situation if I took the risk. Oxford vaccine. I still hate the Conservative gov't by the way."
1,34438E+18;0;So excited to read this morning that Guelph is getting first shipment of Pfizer vaccine next week! Initial plan is for staff and caregivers at long term care and retirement homes, exactly as it should be IMHO. I can’t believe this is actually happening!
1,34677E+18;0;If you don’t eat Pineapple on pizza, don’t worry about what’s in the vaccine
1,35954E+18;0;Got the Pfizer vaccine for me and my parents this morning! Barely took an hour, lots of driving between tents as volunteers got various paperwork done, then the shot (painless), then fifteen minutes to the final tent where we set up the next appointment. So easy!!!! #vaccinated
1,34412E+18;0;Biden criticizes pace of vaccine rollout, vows to accelerate https://t.co/Ex1rrA4NFF This is true leadership. So very grateful for #BidenHarris2020 #BidenCalm
1,3469E+18;1;IT IS NOT A VACCINE : https://t.co/IarBzsxgoO
1,3469E+18;0;My dad gets his covid vaccine tomorrow. So happy!
1,38718E+18;0;Get your reading fix at your local bookstore and check your health department website for the COVID vaccine! #shelfawareness #indiesfirst #GetVaccinated https://t.co/gxGfF4AArJ
1,34369E+18;0;Getting my first dose of the vaccine tomorrow<U+0001F601>
1,34616E+18;0;"My wife gets her vaccine tomorrow.
She's excited, but also very nervous. 
#WearAMask"
1,36038E+18;0;Just got my first dose of the COVID vaccine but once I get that second dose it’s over for u hoes
1,35851E+18;1;The Pfizer and Moderna vaccin is in fact genetical manipulation of you body cells.. It in fact still in experimental phase but allready approved and used on a massive scale... Very worrying.. It could go horribly wrong, inducing autoimmune reaction from. our bodies... Im not in
1,3592E+18;0;"My mom just got her second vaccine shot! She celebrated by bringing me ramen. <U+0001F35C> 
Best day ever! #vaccine #thankyou https://t.co/m1R6ywkBov"
1,37292E+18;1;He reviews the mRNA technology and explains how it is gene therapy, not a vaccine and our usual understanding of the word. https://t.co/hredV5hrU2
1,37406E+18;0;Take the vaccine (if you wish) and go get your life back. Don’t wait until you’re ‘allowed’, it could be too late by then. #COVID19 #LockdownDestroysLives
1,38828E+18;0;my friends and i booked our vaccine for the same time at UTM im so excited
1,37254E+18;1;UK  COVID-19: Need to retest 1.7 million doses for stability - rushed vaccine and policy BORIS
1,34323E+18;0;if youve every been around conan edogawa and have suddenly fallen asleep- dont worry about whats in the covid vaccine.
1,38737E+18;0;"To Lead a Healthy and Fearless Life, All You Need Is a Small Dose of #Vaccine. If You're 18+ then Register for the Vaccination over https://t.co/BplSKYxAa6 Don't Be Late to Take a Small Shot of Vaccine

#mintagemarkcomm #coronanews #VaccinesWork #vaccination #VaccinationForAll https://t.co/lk7NoeEBmY"
1,34364E+18;0;Got my first dose of the COVID vaccine today, which is great, but I was so anxious that I would oversleep and miss my appointment that I woke up about half a dozen times throughout the night and now I am le tired. https://t.co/mQGqogsaTJ
1,3429E+18;0;if u have a scat kink dont worry about whats in the vaccine
1,39007E+18;0;Absolutely delighted to have interviewed my 2020/21 hero @sailorrooscout for our podcast Geek Chic vaccine special - there was a LOT to get through and it’s gonna take me a hot minute to edit it down but very grateful to Chise and my partner in crime Dr Jack for making it happen
1,38794E+18;0;Check out Vaccinated T Shirt Fully Vaxxed Waxed Short Sleeve Unisex Large https://t.co/uyGO3YNhXR @eBay #vaccine #vaccinated #summer
1,37297E+18;0;My partner got her second dose of the vaccine and she feels terrible. Wish I was there :(
1,34574E+18;1;"Why no clinical trial of Bharat Biotech's #covaxine #Covaxin ? Why protocol breach? 

Why this jingoism of half pants over unproven vaccine? 

#COVID19 #BharatBiotech"
